RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
365,020046000,2000-04-21T04:00:00.000Z,0,OLD FARM RD,911,
366,020047000,2010-12-15T05:00:00.000Z,0,OLD FARM RD,907,
367,020047000,2000-08-15T04:00:00.000Z,349900,OLD FARM RD,907,
368,020047000,1985-05-29T04:00:00.000Z,75000,OLD FARM RD,907,
369,020048000,1995-04-18T04:00:00.000Z,190000,WINSTON RD,1839,
370,020049000,1997-07-25T04:00:00.000Z,0,WINSTON RD,1825,
371,020049000,2005-04-19T04:00:00.000Z,0,WINSTON RD,1825,
372,020050000,2017-07-11T04:00:00.000Z,925000,OLD FARM RD,910,
373,020050000,1995-02-01T05:00:00.000Z,175000,OLD FARM RD,910,
374,020050000,1998-04-06T04:00:00.000Z,189000,OLD FARM RD,910,
375,020050100,1976-08-10T04:00:00.000Z,61000,OLD FARM RD,906,
376,020051000,2011-01-18T05:00:00.000Z,418000,OLD FARM RD,912,
377,020051000,2001-02-05T05:00:00.000Z,0,OLD FARM RD,912,
378,020051000,2006-10-31T04:00:00.000Z,0,OLD FARM RD,912,
379,020051000,2001-09-28T04:00:00.000Z,0,OLD FARM RD,912,
380,020051000,2015-04-21T04:00:00.000Z,515000,OLD FARM RD,912,
381,020051000,2001-09-28T04:00:00.000Z,0,OLD FARM RD,912,
382,020051000,1991-10-21T04:00:00.000Z,0,OLD FARM RD,912,
383,020052000,1953-06-02T04:00:00.000Z,3425,OLD FARM RD,916,
384,020052000,2004-05-20T04:00:00.000Z,450000,OLD FARM RD,916,
385,020052000,2002-10-01T04:00:00.000Z,0,OLD FARM RD,916,
386,020053000,2012-11-21T05:00:00.000Z,0,WESTVIEW RD,1832,
387,020053000,2012-11-21T05:00:00.000Z,0,WESTVIEW RD,1832,
388,020053000,2012-11-21T05:00:00.000Z,200000,WESTVIEW RD,1832,
389,020053000,1982-12-10T05:00:00.000Z,135000,WESTVIEW RD,1832,
390,020054000,1980-07-15T04:00:00.000Z,23000,WINSTON RD,1823,
391,020054000,2011-04-25T04:00:00.000Z,0,WINSTON RD,1823,
392,020054100,2005-01-18T05:00:00.000Z,420000,WINSTON RD,1821,
393,020054100,1990-08-14T04:00:00.000Z,215000,WINSTON RD,1821,
394,020054200,2010-07-13T04:00:00.000Z,650000,COTTAGE LN,905,
395,020054200,2013-01-30T05:00:00.000Z,0,COTTAGE LN,905,
396,020054200,2003-10-31T04:00:00.000Z,525000,COTTAGE LN,905,
397,020054200,1978-03-06T05:00:00.000Z,13500,COTTAGE LN,905,
398,020054200,2013-01-30T05:00:00.000Z,0,COTTAGE LN,905,
399,020054300,2013-05-22T04:00:00.000Z,635000,COTTAGE LN,907,
400,020054300,1998-05-29T04:00:00.000Z,274000,COTTAGE LN,907,
401,020054300,2017-03-02T05:00:00.000Z,0,COTTAGE LN,907,
402,020054300,1983-06-01T04:00:00.000Z,70000,COTTAGE LN,907,
403,020054400,2016-04-05T04:00:00.000Z,0,COTTAGE LN,909,
404,020054400,1984-03-05T05:00:00.000Z,0,COTTAGE LN,909,
405,020054500,2013-05-24T04:00:00.000Z,960000,COTTAGE LN,911,
406,020054500,2002-10-01T04:00:00.000Z,0,COTTAGE LN,911,
407,020054500,1973-02-09T05:00:00.000Z,8500,COTTAGE LN,911,
408,020054500,2009-05-14T04:00:00.000Z,210000,COTTAGE LN,911,
409,020054500,2010-06-28T04:00:00.000Z,0,COTTAGE LN,911,
410,020054500,2004-08-23T04:00:00.000Z,20963,COTTAGE LN,911,
411,020054600,1998-11-30T05:00:00.000Z,321000,COTTAGE LN,915,
412,020054600,2014-10-22T04:00:00.000Z,655000,COTTAGE LN,915,
413,020054600,2004-04-25T04:00:00.000Z,0,COTTAGE LN,915,
414,020054600,1995-01-13T05:00:00.000Z,210000,COTTAGE LN,915,
415,020054600,2014-07-18T04:00:00.000Z,0,COTTAGE LN,915,
416,020055000,2000-11-03T04:00:00.000Z,552500,COTTAGE LN,908,
417,020055000,1996-03-04T05:00:00.000Z,435000,COTTAGE LN,908,
418,020055000,1993-01-25T05:00:00.000Z,350000,COTTAGE LN,908,
419,020055100,1985-07-02T04:00:00.000Z,89900,COTTAGE LN,904,
420,020055101,1974-05-03T04:00:00.000Z,10500,WESTVIEW RD,1828,
421,020055101,2014-07-16T04:00:00.000Z,530000,WESTVIEW RD,1828,
422,020055110,2000-11-03T04:00:00.000Z,552500,COTTAGE LN,910,
423,020055110,1996-03-04T05:00:00.000Z,435000,COTTAGE LN,910,
424,020055200,2013-09-06T04:00:00.000Z,750000,WINSTON RD,1815,
425,020055200,2011-06-27T04:00:00.000Z,500000,WINSTON RD,1815,
426,020055200,2002-12-04T05:00:00.000Z,0,WINSTON RD,1815,
427,020055200,1995-09-01T04:00:00.000Z,0,WINSTON RD,1815,
428,020055300,2012-04-30T04:00:00.000Z,450000,ROSSER LN,901,
429,020055300,1977-05-23T04:00:00.000Z,76500,ROSSER LN,901,
430,020055400,1975-08-04T04:00:00.000Z,71000,ROSSER LN,905,
431,020055400,2019-02-22T05:00:00.000Z,609300,ROSSER LN,905,
432,020055400,2017-10-27T04:00:00.000Z,0,ROSSER LN,905,
433,020055500,1995-03-20T04:00:00.000Z,190000,ROSSER LN,907,
434,020055500,2011-04-22T04:00:00.000Z,560000,ROSSER LN,907,
435,020055500,2008-07-23T04:00:00.000Z,0,ROSSER LN,907,
436,020055500,2017-08-04T04:00:00.000Z,631250,ROSSER LN,907,
437,020055600,1992-06-02T04:00:00.000Z,157000,ROSSER LN,909,
438,020055600,2003-06-16T04:00:00.000Z,405000,ROSSER LN,909,
439,020055600,2000-08-02T04:00:00.000Z,265400,ROSSER LN,909,
440,020055700,1993-09-27T04:00:00.000Z,0,WESTVIEW RD,1820,
441,020055700,2011-07-28T04:00:00.000Z,942500,WESTVIEW RD,1820,
442,020055800,1993-09-27T04:00:00.000Z,0,WESTVIEW RD,1822,
443,020055800,2011-07-28T04:00:00.000Z,942500,WESTVIEW RD,1822,
444,020055900,2011-07-28T04:00:00.000Z,942500,WESTVIEW RD,1824,
445,020055900,1993-09-27T04:00:00.000Z,0,WESTVIEW RD,1824,
446,020056000,1952-07-31T04:00:00.000Z,22500,ROSSER LN,900,
447,020056000,1997-03-21T04:00:00.000Z,0,ROSSER LN,900,
448,020056000,2015-10-26T04:00:00.000Z,0,ROSSER LN,900,
449,020056000,2004-08-25T04:00:00.000Z,0,ROSSER LN,900,
450,020056000,2016-09-29T04:00:00.000Z,0,ROSSER LN,900,
451,020057000,2013-09-09T04:00:00.000Z,720000,ROSSER LN,902,
452,020057000,2010-01-20T05:00:00.000Z,0,ROSSER LN,902,
453,020057000,2007-06-01T04:00:00.000Z,395000,ROSSER LN,902,
454,020057000,2018-06-08T04:00:00.000Z,785000,ROSSER LN,902,
455,020057000,2002-07-16T04:00:00.000Z,429000,ROSSER LN,902,
456,020057000,2002-07-16T04:00:00.000Z,0,ROSSER LN,902,
457,020057000,2002-07-16T04:00:00.000Z,0,ROSSER LN,902,
458,020057000,1995-08-16T04:00:00.000Z,155000,ROSSER LN,902,
459,020058000,2008-02-01T05:00:00.000Z,191350,ROSSER LN,908,
460,020058000,2004-10-18T04:00:00.000Z,0,ROSSER LN,908,
461,020058000,1996-09-11T04:00:00.000Z,0,ROSSER LN,908,
462,020058000,2015-03-24T04:00:00.000Z,375000,ROSSER LN,908,
463,020058000,2016-08-02T04:00:00.000Z,0,ROSSER LN,908,
464,020059000,2018-01-19T05:00:00.000Z,0,ROSSER LN,912,
465,020059000,1969-02-20T05:00:00.000Z,23000,ROSSER LN,912,
466,020060000,2012-09-24T04:00:00.000Z,0,ROSSER LN,918,
467,020060000,1998-10-05T04:00:00.000Z,500,ROSSER LN,918,
468,020060000,2003-11-25T05:00:00.000Z,575000,ROSSER LN,918,
469,020060000,1984-08-16T04:00:00.000Z,110500,ROSSER LN,918,
470,020061000,2012-07-23T04:00:00.000Z,753000,ROSSER LN,920,
471,020061000,2000-04-19T04:00:00.000Z,335000,ROSSER LN,920,
472,020061000,2000-03-09T05:00:00.000Z,0,ROSSER LN,920,
473,020061000,1992-07-23T04:00:00.000Z,210000,ROSSER LN,920,
474,020061000,2015-01-20T05:00:00.000Z,850000,ROSSER LN,920,
475,020061000,2016-08-11T04:00:00.000Z,0,ROSSER LN,920,
476,020062000,2005-11-29T05:00:00.000Z,0,ROSSER LN,924,
477,020062000,2014-11-12T05:00:00.000Z,549000,ROSSER LN,924,
478,020062000,2007-02-27T05:00:00.000Z,515000,ROSSER LN,924,
479,020062000,2005-02-14T05:00:00.000Z,0,ROSSER LN,924,
480,020062000,1951-01-01T05:00:00.000Z,2000,ROSSER LN,924,
481,020063000,2014-09-15T04:00:00.000Z,0,ROSSER LN,928,
482,020063000,2001-08-17T04:00:00.000Z,0,ROSSER LN,928,
483,020063000,1985-12-30T05:00:00.000Z,0,ROSSER LN,928,
484,020063000,2005-04-15T04:00:00.000Z,0,ROSSER LN,928,
485,020063000,2000-09-15T04:00:00.000Z,0,ROSSER LN,928,
486,020063000,1999-05-17T04:00:00.000Z,0,ROSSER LN,928,
487,020063000,2001-08-17T04:00:00.000Z,110000,ROSSER LN,928,
488,020064000,2008-05-29T04:00:00.000Z,0,ROSSER LN,932,
489,020064000,2007-03-23T04:00:00.000Z,0,ROSSER LN,932,
490,020064000,1990-11-28T05:00:00.000Z,170000,ROSSER LN,932,
491,020064000,2012-08-23T04:00:00.000Z,297500,ROSSER LN,932,
492,020065000,2010-07-19T04:00:00.000Z,0,ROSSER LN,938,
493,020065000,2016-12-09T05:00:00.000Z,0,ROSSER LN,938,
494,020065000,2010-08-05T04:00:00.000Z,0,ROSSER LN,938,
495,020065000,1951-01-01T05:00:00.000Z,2250,ROSSER LN,938,
496,020065000,2012-02-17T05:00:00.000Z,367500,ROSSER LN,938,
497,020065000,1962-01-01T05:00:00.000Z,0,ROSSER LN,938,
498,020066000,2012-11-14T05:00:00.000Z,0,ROSSER LN,942,
499,020066000,2002-11-15T05:00:00.000Z,309000,ROSSER LN,942,
500,020066000,1986-05-28T04:00:00.000Z,125000,ROSSER LN,942,
501,020066000,1985-12-13T05:00:00.000Z,0,ROSSER LN,942,
502,020066000,2015-06-09T04:00:00.000Z,495000,ROSSER LN,942,
503,020066000,2012-11-14T05:00:00.000Z,0,ROSSER LN,942,
504,020068000,2011-10-24T04:00:00.000Z,0,RUGBY RD,1007,
505,020068000,1988-05-16T04:00:00.000Z,0,RUGBY RD,1007,
506,020068000,2010-11-18T05:00:00.000Z,0,RUGBY RD,1007,
507,020068000,2017-10-20T04:00:00.000Z,2900000,RUGBY RD,1007,
508,020068000,2017-10-27T04:00:00.000Z,0,RUGBY RD,1007,
509,020068000,1999-09-10T04:00:00.000Z,1100000,RUGBY RD,1007,
510,020068100,1988-05-16T04:00:00.000Z,0,RUGBY RD,0,
511,020068100,2017-10-27T04:00:00.000Z,0,RUGBY RD,0,
512,020068100,2017-10-20T04:00:00.000Z,2900000,RUGBY RD,0,
513,020068100,2011-12-29T05:00:00.000Z,0,RUGBY RD,0,
514,020068100,2010-11-18T05:00:00.000Z,0,RUGBY RD,0,
515,020068100,1999-09-10T04:00:00.000Z,1100000,RUGBY RD,0,
516,020069000,2000-04-24T04:00:00.000Z,0,RUGBY RD,933,
517,020069000,2000-04-24T04:00:00.000Z,0,RUGBY RD,933,
518,020069000,1993-01-22T05:00:00.000Z,0,RUGBY RD,933,
519,020069000,2006-04-14T04:00:00.000Z,0,RUGBY RD,933,
520,020070000,2008-11-21T05:00:00.000Z,44900,RUGBY RD,929,
521,020070000,2004-08-20T04:00:00.000Z,1100000,RUGBY RD,929,
522,020070000,1970-09-03T04:00:00.000Z,75000,RUGBY RD,929,
523,020070000,2004-01-22T05:00:00.000Z,0,RUGBY RD,929,
524,020071000,2008-11-21T05:00:00.000Z,44900,RUGBY RD,0,
525,020071000,2004-08-20T04:00:00.000Z,1100000,RUGBY RD,0,
526,020071000,1970-09-03T04:00:00.000Z,75000,RUGBY RD,0,
527,020071000,2004-01-22T05:00:00.000Z,0,RUGBY RD,0,
528,020072000,2007-09-25T04:00:00.000Z,0,RUGBY RD,921,
529,020072000,2013-05-30T04:00:00.000Z,0,RUGBY RD,921,
530,020072000,2016-02-02T05:00:00.000Z,695600,RUGBY RD,921,
531,020072000,2013-08-26T04:00:00.000Z,0,RUGBY RD,921,
532,020072000,1976-09-28T04:00:00.000Z,67500,RUGBY RD,921,
533,020073000,1975-12-01T05:00:00.000Z,73000,RUGBY RD,919,
534,020074000,2005-08-11T04:00:00.000Z,790000,RUGBY RD,917,
535,020074000,1999-06-03T04:00:00.000Z,430000,RUGBY RD,917,
536,020074000,1997-05-02T04:00:00.000Z,355000,RUGBY RD,917,
537,020075000,2011-04-22T04:00:00.000Z,0,RUGBY RD,915,
538,020075000,2003-06-03T04:00:00.000Z,475000,RUGBY RD,915,
539,020075000,1994-09-01T04:00:00.000Z,250500,RUGBY RD,915,
540,020076000,1993-07-29T04:00:00.000Z,132000,RUGBY RD,905,
541,020077000,1963-08-06T04:00:00.000Z,25000,RUGBY RD,901,
542,020077000,2015-10-20T04:00:00.000Z,0,RUGBY RD,901,
543,030001000,2010-09-15T04:00:00.000Z,465000,RUGBY RD,1106,
544,030001000,1994-09-26T04:00:00.000Z,0,RUGBY RD,1106,
545,030001000,2012-06-22T04:00:00.000Z,480000,RUGBY RD,1106,
546,030001000,2002-06-18T04:00:00.000Z,0,RUGBY RD,1106,
547,030002000,1999-11-01T04:00:00.000Z,0,RUGBY RD,1102,
548,030002000,1972-05-19T04:00:00.000Z,37750,RUGBY RD,1102,
549,030002000,2015-02-02T05:00:00.000Z,0,RUGBY RD,1102,
550,030003000,1997-05-02T04:00:00.000Z,149900,RUGBY AVE,1717,
551,030003000,2009-09-01T04:00:00.000Z,0,RUGBY AVE,1717,
552,030004000,2002-12-10T05:00:00.000Z,213000,RUGBY AVE,1711,
553,030004000,2000-04-28T04:00:00.000Z,153000,RUGBY AVE,1711,
554,030004000,1996-05-17T04:00:00.000Z,99500,RUGBY AVE,1711,
555,030004000,2015-12-09T05:00:00.000Z,0,RUGBY AVE,1711,
556,030004000,2019-02-25T05:00:00.000Z,0,RUGBY AVE,1711,
557,030004000,2019-03-05T05:00:00.000Z,735000,RUGBY AVE,1711,
558,030004000,2008-07-03T04:00:00.000Z,435500,RUGBY AVE,1711,
559,030005000,1996-06-18T04:00:00.000Z,0,RUGBY AVE,1715,
560,030006000,1980-07-15T04:00:00.000Z,0,RUGBY AVE,1701,
561,030006100,1987-01-20T05:00:00.000Z,0,RUGBY AVE,1705,
562,030007000,2008-09-29T04:00:00.000Z,0,STONEFIELD LN,1106,
563,030007000,1974-07-15T04:00:00.000Z,27000,STONEFIELD LN,1106,
564,030008000,2008-09-29T04:00:00.000Z,0,RUGBY AVE,1643,
565,030008000,1980-01-30T05:00:00.000Z,55000,RUGBY AVE,1643,
566,030009000,1986-12-30T05:00:00.000Z,55000,RUGBY AVE,1641,
567,030009000,2016-11-02T04:00:00.000Z,260000,RUGBY AVE,1641,
568,030009000,2008-09-29T04:00:00.000Z,0,RUGBY AVE,1641,
569,030010000,2009-10-28T04:00:00.000Z,399900,RUGBY AVE,1637,
570,030010000,2018-06-05T04:00:00.000Z,595000,RUGBY AVE,1637,
571,030010000,2007-08-13T04:00:00.000Z,370000,RUGBY AVE,1637,
572,030010000,2013-07-10T04:00:00.000Z,450000,RUGBY AVE,1637,
573,030010000,1993-10-01T04:00:00.000Z,177500,RUGBY AVE,1637,
574,030011000,1989-11-13T05:00:00.000Z,92000,RUGBY AVE,1627,
575,030011000,2018-05-09T04:00:00.000Z,0,RUGBY AVE,1627,
576,030011000,2018-11-27T05:00:00.000Z,200000,RUGBY AVE,1627,
577,030011000,2014-12-12T05:00:00.000Z,0,RUGBY AVE,1627,
578,030012000,1986-10-01T04:00:00.000Z,92000,RUGBY AVE,1625,
579,030012000,2014-06-25T04:00:00.000Z,0,RUGBY AVE,1625,
580,030013000,1988-06-08T04:00:00.000Z,0,RUGBY AVE,1623,
581,030013000,2015-01-01T05:00:00.000Z,0,RUGBY AVE,1623,
582,030013000,2016-03-08T05:00:00.000Z,0,RUGBY AVE,1623,
583,030014000,1985-12-12T05:00:00.000Z,132500,RUGBY AVE,1621,
584,030015000,2013-05-29T04:00:00.000Z,427000,HERNDON RD,1105,
585,030015000,2003-09-08T04:00:00.000Z,350000,HERNDON RD,1105,
586,030015000,2001-02-07T05:00:00.000Z,225000,HERNDON RD,1105,
587,030015000,2005-07-20T04:00:00.000Z,380000,HERNDON RD,1105,
588,030015000,1994-05-16T04:00:00.000Z,45000,HERNDON RD,1105,
589,030015000,2016-08-17T04:00:00.000Z,460000,HERNDON RD,1105,
590,030016000,2015-07-09T04:00:00.000Z,739000,RUGBY AVE,1549,
591,030016000,2005-07-27T04:00:00.000Z,425000,RUGBY AVE,1549,
592,030016000,1987-06-12T04:00:00.000Z,92000,RUGBY AVE,1549,
593,030018000,1992-07-10T04:00:00.000Z,0,RUGBY AVE,1545,
594,030019000,2003-09-10T04:00:00.000Z,259900,RUGBY AVE,1600,
595,030019000,2018-01-22T05:00:00.000Z,0,RUGBY AVE,1600,
596,030019000,1999-06-02T04:00:00.000Z,154500,RUGBY AVE,1600,
597,030019000,1997-07-31T04:00:00.000Z,141750,RUGBY AVE,1600,
598,030020000,1993-09-16T04:00:00.000Z,96500,RUGBY AVE,1606,
599,030020000,1997-09-19T04:00:00.000Z,175000,RUGBY AVE,1606,
600,030020000,2013-07-18T04:00:00.000Z,420000,RUGBY AVE,1606,
601,030021000,2017-06-01T04:00:00.000Z,616200,RUGBY AVE,1610,
602,030021000,2000-04-14T04:00:00.000Z,0,RUGBY AVE,1610,
603,030021000,1994-09-23T04:00:00.000Z,98500,RUGBY AVE,1610,
604,030022000,2012-06-15T04:00:00.000Z,402000,RUGBY AVE,1620,
605,030022000,1993-03-22T04:00:00.000Z,0,RUGBY AVE,1620,
606,030022000,2004-01-15T05:00:00.000Z,0,RUGBY AVE,1620,
607,030022000,2005-12-30T05:00:00.000Z,0,RUGBY AVE,1620,
608,030023000,2003-03-24T04:00:00.000Z,258000,RUGBY AVE,1618,
609,030023000,2001-08-07T04:00:00.000Z,175000,RUGBY AVE,1618,
610,030023000,1993-11-08T05:00:00.000Z,0,RUGBY AVE,1618,
611,030023000,2017-12-01T05:00:00.000Z,520000,RUGBY AVE,1618,
612,030024000,1994-04-21T04:00:00.000Z,212000,RUGBY AVE,1626,
613,030024100,1997-07-22T04:00:00.000Z,0,WESTWOOD RD,1621,
614,030024100,2006-03-06T05:00:00.000Z,0,WESTWOOD RD,1621,
615,030024100,2005-09-15T04:00:00.000Z,500000,WESTWOOD RD,1621,
616,030025000,2010-11-15T05:00:00.000Z,307500,WESTWOOD RD,1619,
617,030025000,2010-11-08T05:00:00.000Z,0,WESTWOOD RD,1619,
618,030025000,2001-06-08T04:00:00.000Z,0,WESTWOOD RD,1619,
619,030025000,1996-11-18T05:00:00.000Z,0,WESTWOOD RD,1619,
620,030026000,1985-07-19T04:00:00.000Z,84250,WESTWOOD RD,1617,
621,030026000,2010-08-04T04:00:00.000Z,630000,WESTWOOD RD,1617,
622,030027000,1981-09-25T04:00:00.000Z,25723,WESTWOOD RD,1615,
623,030027000,2003-07-10T04:00:00.000Z,0,WESTWOOD RD,1615,
624,030028000,2004-09-15T04:00:00.000Z,0,WESTWOOD RD,1611,
625,030028000,1983-08-02T04:00:00.000Z,89000,WESTWOOD RD,1611,
626,030028000,2018-03-06T05:00:00.000Z,0,WESTWOOD RD,1611,
627,030028000,2018-03-27T04:00:00.000Z,0,WESTWOOD RD,1611,
628,030029000,1979-07-05T04:00:00.000Z,56500,WESTWOOD RD,1610,
629,030030000,2002-06-06T04:00:00.000Z,0,WESTWOOD RD,1614,
630,030030000,1984-01-19T05:00:00.000Z,0,WESTWOOD RD,1614,
631,030030000,2004-11-22T05:00:00.000Z,0,WESTWOOD RD,1614,
632,030031000,2007-04-26T04:00:00.000Z,0,WESTWOOD RD,1618,
633,030031000,1993-02-23T05:00:00.000Z,200525,WESTWOOD RD,1618,
634,030032000,1987-09-03T04:00:00.000Z,98900,WESTWOOD RD,1622,
635,030033000,1988-08-31T04:00:00.000Z,95000,HARDWOOD AVE,1629,
636,030033000,2019-01-10T05:00:00.000Z,0,HARDWOOD AVE,1629,
637,030034000,2000-06-19T04:00:00.000Z,181500,HARDWOOD AVE,1625,
638,030034000,1998-05-27T04:00:00.000Z,162000,HARDWOOD AVE,1625,
639,030034000,1996-06-05T04:00:00.000Z,148000,HARDWOOD AVE,1625,
640,030035000,2015-12-04T05:00:00.000Z,327000,HARDWOOD AVE,1619,
641,030035000,2001-01-04T05:00:00.000Z,0,HARDWOOD AVE,1619,
642,030035000,1952-02-23T05:00:00.000Z,1600,HARDWOOD AVE,1619,
643,030035000,2012-06-06T04:00:00.000Z,0,HARDWOOD AVE,1619,
644,030036000,1977-05-11T04:00:00.000Z,48500,HARDWOOD AVE,1620,
645,030037000,2007-04-30T04:00:00.000Z,270000,HARDWOOD AVE,1624,
646,030037000,2004-03-24T04:00:00.000Z,0,HARDWOOD AVE,1624,
647,030037000,1969-03-06T05:00:00.000Z,22500,HARDWOOD AVE,1624,
648,030038000,2000-03-30T04:00:00.000Z,132000,HARDWOOD AVE,1630,
649,030038000,1986-07-01T04:00:00.000Z,81000,HARDWOOD AVE,1630,
650,030039000,1997-06-12T04:00:00.000Z,0,KENSINGTON AVE,1143,
651,030040000,1952-08-29T04:00:00.000Z,1500,KENSINGTON AVE,1147,
652,030040000,2018-01-24T05:00:00.000Z,0,KENSINGTON AVE,1147,
653,030040000,2018-06-14T04:00:00.000Z,415000,KENSINGTON AVE,1147,
654,030041000,2005-03-18T04:00:00.000Z,341000,KENSINGTON AVE,1151,
655,030041000,1954-08-21T04:00:00.000Z,3000,KENSINGTON AVE,1151,
656,030041000,1998-12-01T05:00:00.000Z,0,KENSINGTON AVE,1151,
657,030042000,2003-07-22T04:00:00.000Z,266000,KENSINGTON AVE,1155,
658,030042000,2003-05-15T04:00:00.000Z,0,KENSINGTON AVE,1155,
659,030042000,1965-10-20T04:00:00.000Z,23000,KENSINGTON AVE,1155,
660,030042000,2016-08-26T04:00:00.000Z,459000,KENSINGTON AVE,1155,
661,030042000,2007-06-29T04:00:00.000Z,420000,KENSINGTON AVE,1155,
662,030043000,2001-07-02T04:00:00.000Z,245000,KENSINGTON AVE,1159,
663,030043000,1990-12-04T05:00:00.000Z,120000,KENSINGTON AVE,1159,
664,030044000,1957-04-03T04:00:00.000Z,20000,KENSINGTON AVE,1163,
665,030044000,2003-04-13T04:00:00.000Z,0,KENSINGTON AVE,1163,
666,030044000,1999-07-08T04:00:00.000Z,0,KENSINGTON AVE,1163,
667,030044000,2009-07-24T04:00:00.000Z,0,KENSINGTON AVE,1163,
668,030045000,1982-11-15T05:00:00.000Z,135000,RUGBY AVE,1698,
669,030045000,2006-02-28T05:00:00.000Z,799000,RUGBY AVE,1698,
670,030045000,2018-09-19T04:00:00.000Z,0,RUGBY AVE,1698,
671,030045000,2017-06-01T04:00:00.000Z,769000,RUGBY AVE,1698,
672,030045100,2004-09-15T04:00:00.000Z,238000,KENSINGTON AVE,1165,
673,030045100,2009-12-17T05:00:00.000Z,285000,KENSINGTON AVE,1165,
674,030045100,1977-03-28T04:00:00.000Z,0,KENSINGTON AVE,1165,
675,030045100,2012-05-31T04:00:00.000Z,0,KENSINGTON AVE,1165,
676,030046000,2012-04-30T04:00:00.000Z,500000,RUGBY AVE,1700,
677,030046000,1997-12-03T05:00:00.000Z,182500,RUGBY AVE,1700,
678,030046000,2005-06-21T04:00:00.000Z,0,RUGBY AVE,1700,
679,030046000,2003-07-02T04:00:00.000Z,455000,RUGBY AVE,1700,
680,030047000,2001-01-10T05:00:00.000Z,258000,RUGBY AVE,1702,
681,030047000,1994-09-30T04:00:00.000Z,0,RUGBY AVE,1702,
682,030048000,2013-06-04T04:00:00.000Z,341000,RUGBY AVE,1706,
683,030048000,2004-06-07T04:00:00.000Z,309000,RUGBY AVE,1706,
684,030048000,1996-06-25T04:00:00.000Z,146000,RUGBY AVE,1706,
685,030048000,1998-07-30T04:00:00.000Z,162000,RUGBY AVE,1706,
686,030049000,1995-08-01T04:00:00.000Z,160000,RUGBY AVE,1708,
687,030049000,1998-06-02T04:00:00.000Z,185000,RUGBY AVE,1708,
688,030049000,2004-05-03T04:00:00.000Z,384000,RUGBY AVE,1708,
689,030050000,2012-05-04T04:00:00.000Z,0,RUGBY AVE,1710,
690,030050000,2005-07-28T04:00:00.000Z,380000,RUGBY AVE,1710,
691,030050000,1997-07-28T04:00:00.000Z,148000,RUGBY AVE,1710,
692,030050000,2014-05-27T04:00:00.000Z,349900,RUGBY AVE,1710,
693,030050000,2009-04-06T04:00:00.000Z,0,RUGBY AVE,1710,
694,030051000,1999-10-01T04:00:00.000Z,238000,RUGBY AVE,1718,
695,030051000,2018-06-19T04:00:00.000Z,465000,RUGBY AVE,1718,
696,030051000,2014-02-21T05:00:00.000Z,417438,RUGBY AVE,1718,
697,030051000,1995-06-01T04:00:00.000Z,159900,RUGBY AVE,1718,
698,030051000,2006-08-02T04:00:00.000Z,379500,RUGBY AVE,1718,
699,030051000,2015-02-06T05:00:00.000Z,290000,RUGBY AVE,1718,
700,030052000,2016-12-09T05:00:00.000Z,630000,RUGBY RD,1006,
701,030052000,2007-03-05T05:00:00.000Z,0,RUGBY RD,1006,
702,030052000,2004-07-27T04:00:00.000Z,540000,RUGBY RD,1006,
703,030052000,1983-01-14T05:00:00.000Z,103000,RUGBY RD,1006,
704,030052100,2006-05-05T04:00:00.000Z,390000,RUGBY RD,1004,
705,030052100,2002-08-15T04:00:00.000Z,325000,RUGBY RD,1004,
706,030052100,1995-10-13T04:00:00.000Z,114500,RUGBY RD,1004,
707,030053000,1997-07-15T04:00:00.000Z,0,PRESTON AVE,1224,A&B
708,030053000,2009-01-12T05:00:00.000Z,0,PRESTON AVE,1224,A&B
709,030054000,2017-08-10T04:00:00.000Z,0,PRESTON AVE,1222,
710,030054000,1983-09-20T04:00:00.000Z,0,PRESTON AVE,1222,
711,030054000,2017-04-26T04:00:00.000Z,0,PRESTON AVE,1222,
712,030055000,1986-03-13T04:00:00.000Z,50000,PRESTON AVE,1220,
713,030055000,2017-04-26T04:00:00.000Z,0,PRESTON AVE,1220,
714,030055000,2017-08-10T04:00:00.000Z,0,PRESTON AVE,1220,
715,030056000,1971-03-08T05:00:00.000Z,0,PRESTON AVE,1218,
716,030056000,2013-06-19T04:00:00.000Z,0,PRESTON AVE,1218,
717,030056000,2014-01-24T05:00:00.000Z,100000,PRESTON AVE,1218,
718,030057000,2018-06-01T04:00:00.000Z,55000,PRESTON AVE,0,
719,030057000,2013-06-19T04:00:00.000Z,0,PRESTON AVE,0,
720,030058000,1999-06-18T04:00:00.000Z,113500,PRESTON AVE,1212,
721,030058000,1998-02-09T05:00:00.000Z,0,PRESTON AVE,1212,
722,030058000,1998-10-08T04:00:00.000Z,82500,PRESTON AVE,1212,
723,030058000,1998-02-09T05:00:00.000Z,0,PRESTON AVE,1212,
724,030059000,2008-07-23T04:00:00.000Z,122744,PRESTON AVE,1214,
725,030059000,1998-06-26T04:00:00.000Z,22000,PRESTON AVE,1214,
726,030059000,2008-08-15T04:00:00.000Z,126000,PRESTON AVE,1214,
727,030059000,2004-01-09T05:00:00.000Z,160000,PRESTON AVE,1214,
728,030059000,2003-06-19T04:00:00.000Z,0,PRESTON AVE,1214,
729,030059000,1999-03-19T04:00:00.000Z,70000,PRESTON AVE,1214,
730,030059000,1998-06-10T04:00:00.000Z,0,PRESTON AVE,1214,
